,Unnamed: 0.1,Unnamed: 0,aff_city,aff_city_id,aff_country,aff_country_code,aff_id,aff_name,aff_raw_affiliation,aff_state,aff_state_code,pub_id,researcher_id,first_name,last_name,year,gender,gender_ints,income_class,income_class_num,isMinority_2020,isMinority_2022,Type2020,Type2022,MSI Type2020,MSI Type2022,full_name
120,11703,11703,Minneapolis,5037649.0,United States,US,grid.17635.36,University of Minnesota,"From the Department of Neurology (R.R., C.S.), University of Minnesota, Minneapolis; and Division of Neuroradiology (J.C.), Midwest Radiology PA, St. Paul, MN.",Minnesota,US-MN,pub.1129873303,ur.0652332415.50,Christopher,Streib,2020,male,0.0,High income,4.0,University of Minnesota - Twin Cities,University of Minnesota-Morris,Pub 4yr,Public 4yr,AANAPISI,NASNTI,Christopher Streib
121,11716,11716,Tucson,5318313.0,United States,US,grid.134563.6,University of Arizona,"School of Information, University of Arizona, Tucson, Arizona, USA",Arizona,US-AZ,pub.1127221221,ur.011623236171.90,Dongfang,Xu,2020,male,0.0,High income,4.0,University of Arizona (The),University of Arizona,Pub 4yr,Public 4yr,HSI,HSI,Dongfang Xu
122,11717,11717,Tucson,5318313.0,United States,US,grid.134563.6,University of Arizona,"Department of Electrical and Computer Engineering, University of Arizona, Tucson, Arizona, USA",Arizona,US-AZ,pub.1127221221,,Manoj,Gopale,2020,male,0.0,High income,4.0,University of Arizona (The),University of Arizona,Pub 4yr,Public 4yr,HSI,HSI,Manoj Gopale
123,11718,11718,Tucson,5318313.0,United States,US,grid.134563.6,University of Arizona,"Department of Computer Science, University of Arizona, Tucson, Arizona, USA",Arizona,US-AZ,pub.1127221221,,Jiacheng,Zhang,2020,male,0.0,High income,4.0,University of Arizona (The),University of Arizona,Pub 4yr,Public 4yr,HSI,HSI,Jiacheng Zhang
124,11721,11721,Tucson,5318313.0,United States,US,grid.134563.6,University of Arizona,"School of Information, University of Arizona, Tucson, Arizona, USA",Arizona,US-AZ,pub.1127221221,ur.0641160622.25,Steven,Bethard,2020,male,0.0,High income,4.0,University of Arizona (The),University of Arizona,Pub 4yr,Public 4yr,HSI,HSI,Steven Bethard
125,11770,11770,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"Biomedical Informatics and Medical Education, University of Washington, Seattle, Washington, USA",Washington,US-WA,pub.1127429702,ur.014023366643.03,Timothy,Bergquist,2020,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Timothy Bergquist
126,11771,11771,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"Molecular Engineering and Sciences Institute, University of Washington, Seattle, Washington, USA",Washington,US-WA,pub.1127429702,ur.014074104253.48,Yao,Yan,2020,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Yao Yan
128,11775,11775,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"Biomedical Informatics and Medical Education, University of Washington, Seattle, Washington, USA",Washington,US-WA,pub.1127429702,ur.013544575425.69,Noah,Hammarlund,2020,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Noah Hammarlund
129,11776,11776,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"Institute for Translational Health Sciences, University of Washington, Seattle, Washington, USA",Washington,US-WA,pub.1127429702,ur.010356735053.28,Justin,Prosser,2020,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Justin Prosser
130,11777,11777,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"Biomedical Informatics and Medical Education, University of Washington, Seattle, Washington, USA",Washington,US-WA,pub.1127429702,ur.011660703047.33,Justin,Guinney,2020,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Justin Guinney
131,11779,11779,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"Biomedical Informatics and Medical Education, University of Washington, Seattle, Washington, USA",Washington,US-WA,pub.1127429702,ur.01227155553.59,Sean,Mooney,2020,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Sean Mooney
132,11886,11886,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"University of Washington, Seattle, WA, USA",Washington,US-WA,pub.1128045949,ur.013664734211.64,Babak,Salimi,2020,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Babak Salimi
133,11888,11888,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"University of Washington, Seattle, WA, USA",Washington,US-WA,pub.1128045949,ur.013720247341.15,Moe,Kayali,2020,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Moe Kayali
134,11889,11889,Santa Cruz,5393052.0,United States,US,grid.205975.c,"University of California, Santa Cruz","University of California, Santa Cruz, Santa Cruz, CA, USA",California,US-CA,pub.1128045949,ur.010710276421.60,Lise,Getoor,2020,female,1.0,High income,4.0,"University of California, Santa Cruz",Not Minority,Pub 4yr,Not Minority,HSI,Not Minority,Lise Getoor
135,11891,11891,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"University of Washington, Seattle, WA, USA",Washington,US-WA,pub.1128045949,ur.01164265674.81,Dan,Suciu,2020,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Dan Suciu
136,11937,11937,New Brunswick,5101717.0,United States,US,grid.430387.b,"Rutgers, The State University of New Jersey","Jill Cox is an associate clinical professor at Rutgers University School of Nursing, Newark, New Jersey, and an advanced practice nurse and certified wound, ostomy, and continence nurse at Englewood Health, Englewood, New Jersey. Marilyn Schallom is a clinical nurse specialist and research scientist in the Department of Research for Patient Care Services, Barnes-Jewish Hospital, St Louis, Missouri. Christy Jung is a research analyst in the Office of Institutional Research and Assessment, Rutgers University School of Nursing.",New Jersey,US-NJ,pub.1127263688,ur.012322321123.12,Jill,Cox,2020,female,1.0,High income,4.0,"Rutgers, the State University of New Jersey",Not Minority,Pub 4yr,Not Minority,AANAPISI & HSI,Not Minority,Jill Cox
137,11939,11939,New Brunswick,5101717.0,United States,US,grid.430387.b,"Rutgers, The State University of New Jersey","Jill Cox is an associate clinical professor at Rutgers University School of Nursing, Newark, New Jersey, and an advanced practice nurse and certified wound, ostomy, and continence nurse at Englewood Health, Englewood, New Jersey. Marilyn Schallom is a clinical nurse specialist and research scientist in the Department of Research for Patient Care Services, Barnes-Jewish Hospital, St Louis, Missouri. Christy Jung is a research analyst in the Office of Institutional Research and Assessment, Rutgers University School of Nursing.",New Jersey,US-NJ,pub.1127263688,ur.01365142500.14,Marilyn,Schallom,2020,female,1.0,High income,4.0,"Rutgers, the State University of New Jersey",Not Minority,Pub 4yr,Not Minority,AANAPISI & HSI,Not Minority,Marilyn Schallom
138,11941,11941,New Brunswick,5101717.0,United States,US,grid.430387.b,"Rutgers, The State University of New Jersey","Jill Cox is an associate clinical professor at Rutgers University School of Nursing, Newark, New Jersey, and an advanced practice nurse and certified wound, ostomy, and continence nurse at Englewood Health, Englewood, New Jersey. Marilyn Schallom is a clinical nurse specialist and research scientist in the Department of Research for Patient Care Services, Barnes-Jewish Hospital, St Louis, Missouri. Christy Jung is a research analyst in the Office of Institutional Research and Assessment, Rutgers University School of Nursing.",New Jersey,US-NJ,pub.1127263688,ur.014565654237.15,Christy,Jung,2020,female,1.0,High income,4.0,"Rutgers, the State University of New Jersey",Not Minority,Pub 4yr,Not Minority,AANAPISI & HSI,Not Minority,Christy Jung
139,12025,12025,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,University of Washington,Washington,US-WA,pub.1125798977,ur.010645230156.50,Joseph D.,Janizek,2020,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Joseph D. Janizek
140,12026,12026,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,University of Washington,Washington,US-WA,pub.1125798977,ur.016700454345.97,Gabriel,Erion,2020,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Gabriel Erion
141,12027,12027,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,University of Washington,Washington,US-WA,pub.1125798977,ur.012725630074.66,Alex J.,DeGrave,2020,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Alex J. DeGrave
142,12028,12028,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,University of Washington,Washington,US-WA,pub.1125798977,ur.013662722625.83,Su-In,Lee,2020,,,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Su-In Lee
143,12311,12311,Atlanta,4180439.0,United States,US,grid.256304.6,Georgia State University,"Georgia State University, Atlanta, GA, USA",Georgia,US-GA,pub.1123532474,ur.013212134355.91,Houping,Xiao,2019,,,High income,4.0,Georgia State University,Georgia State University,Pub 4yr,Public 4yr,AANAPISI & PBI,AANAPISI,Houping Xiao
144,12436,12436,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"Department of Biomedical Informatics and Medical Education, UW Medicine Research IT, University of Washington, Seattle, Washington, USA",Washington,US-WA,pub.1120663792,ur.014470162575.52,Nicholas J,Dobbins,2019,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Nicholas J Dobbins
145,12437,12437,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"UW Medicine Research IT, University of Washington, Seattle, Washington, USA",Washington,US-WA,pub.1120663792,,Clifford H,Spital,2019,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Clifford H Spital
146,12438,12438,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"Population Health Analytics, University of Washington, Seattle, Washington, USA",Washington,US-WA,pub.1120663792,ur.01235336745.78,Robert A,Black,2019,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Robert A Black
147,12440,12440,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"UW Medicine Research IT, University of Washington, Seattle, Washington, USA",Washington,US-WA,pub.1120663792,,Bas,de Veer,2019,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Bas de Veer
148,12441,12441,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"UW Medicine Research IT, University of Washington, Seattle, Washington, USA",Washington,US-WA,pub.1120663792,ur.010133001755.51,Elizabeth,Zampino,2019,female,1.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Elizabeth Zampino
149,12442,12442,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"Department of Medicine, Division of Infectious Disease, University of Washington, Seattle, Washington, USA",Washington,US-WA,pub.1120663792,ur.012673645712.72,Robert D,Harrington,2019,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Robert D Harrington
150,12443,12443,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"UW Medicine Analytics, University of Washington, Seattle, Washington, USA",Washington,US-WA,pub.1120663792,ur.011525742755.05,Bethene D,Britt,2019,,,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Bethene D Britt
151,12444,12444,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"Department of Psychiatry and Behavioral Sciences, University of Washington, Seattle, Washington, USA",Washington,US-WA,pub.1120663792,ur.01271673537.11,Kari A,Stephens,2019,female,1.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Kari A Stephens
152,12445,12445,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"Department of Biomedical Informatics and Medical Education, University of Washington, Seattle, Washington, USA",Washington,US-WA,pub.1120663792,ur.01262270225.96,Adam B,Wilcox,2019,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Adam B Wilcox
153,12446,12446,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"Department of Biomedical Informatics and Medical Education, University of Washington, Seattle, Washington, USA",Washington,US-WA,pub.1120663792,ur.0636361377.10,Peter,Tarczy-Hornoch,2019,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Peter Tarczy-Hornoch
155,12514,12514,Minneapolis,5037649.0,United States,US,grid.17635.36,University of Minnesota,"Department of Pharmaceutical Care & Health Systems, University of Minnesota, Minneapolis, MN, USA",Minnesota,US-MN,pub.1120921639,ur.014421724057.23,Serguei,Pakhomov,2019,male,0.0,High income,4.0,University of Minnesota - Twin Cities,University of Minnesota-Morris,Pub 4yr,Public 4yr,AANAPISI,NASNTI,Serguei Pakhomov
156,12763,12763,Miami,4164138.0,United States,US,grid.65456.34,Florida International University,"Department of Electrical and Computer Engineering, Florida International University, Miami, FL",Florida,US-FL,pub.1111635354,ur.013040640744.12,Concepcion Sanchez,Aleman,2018,female,1.0,High income,4.0,Florida International University,Florida International University,Pub 4yr,Public 4yr,HSI,HSI,Concepcion Sanchez Aleman
157,12764,12764,Miami,4164138.0,United States,US,grid.65456.34,Florida International University,"School of Computing and Information Sciences, Florida International University, Miami, FL",Florida,US-FL,pub.1111635354,ur.012323475705.06,Niki,Pissinou,2018,female,1.0,High income,4.0,Florida International University,Florida International University,Pub 4yr,Public 4yr,HSI,HSI,Niki Pissinou
158,12765,12765,Miami,4164138.0,United States,US,grid.65456.34,Florida International University,"School of Computing and Information Sciences, Florida International University, Miami, FL",Florida,US-FL,pub.1111635354,ur.014433601744.35,Sheila,Alemany,2018,female,1.0,High income,4.0,Florida International University,Florida International University,Pub 4yr,Public 4yr,HSI,HSI,Sheila Alemany
159,12766,12766,Miami,4164138.0,United States,US,grid.65456.34,Florida International University,"School of Computing and Information Sciences, Florida International University, Miami, FL",Florida,US-FL,pub.1111635354,ur.014561204175.17,Georges A.,Kamhoua,2018,male,0.0,High income,4.0,Florida International University,Florida International University,Pub 4yr,Public 4yr,HSI,HSI,Georges A. Kamhoua
160,12850,12850,Arlington,4671240.0,United States,US,grid.267315.4,The University of Texas at Arlington,"University of Texas at Arlington, Arlington, TX, USA",Texas,US-TX,pub.1106353729,ur.012747757461.54,Chaochao,Yan,2018,male,0.0,High income,4.0,University of Texas at Arlington,The University of Texas at Arlington,Pub 4yr,Public 4yr,HSI,AANAPISI,Chaochao Yan
161,12851,12851,Arlington,4671240.0,United States,US,grid.267315.4,The University of Texas at Arlington,"University of Texas at Arlington, Arlington, TX, USA",Texas,US-TX,pub.1106353729,ur.013771521251.02,Jiawen,Yao,2018,female,1.0,High income,4.0,University of Texas at Arlington,The University of Texas at Arlington,Pub 4yr,Public 4yr,HSI,AANAPISI,Jiawen Yao
162,12852,12852,Arlington,4671240.0,United States,US,grid.267315.4,The University of Texas at Arlington,"University of Texas at Arlington, Arlington, TX, USA",Texas,US-TX,pub.1106353729,ur.013550076156.47,Ruoyu,Li,2018,male,0.0,High income,4.0,University of Texas at Arlington,The University of Texas at Arlington,Pub 4yr,Public 4yr,HSI,AANAPISI,Ruoyu Li
163,12853,12853,Arlington,4671240.0,United States,US,grid.267315.4,The University of Texas at Arlington,"University of Texas at Arlington, Arlington, TX, USA",Texas,US-TX,pub.1106353729,ur.07734042301.03,Zheng,Xu,2018,male,0.0,High income,4.0,University of Texas at Arlington,The University of Texas at Arlington,Pub 4yr,Public 4yr,HSI,AANAPISI,Zheng Xu
164,12854,12854,Arlington,4671240.0,United States,US,grid.267315.4,The University of Texas at Arlington,"University of Texas at Arlington, Arlington, TX, USA",Texas,US-TX,pub.1106353729,ur.01112664711.99,Junzhou,Huang,2018,male,0.0,High income,4.0,University of Texas at Arlington,The University of Texas at Arlington,Pub 4yr,Public 4yr,HSI,AANAPISI,Junzhou Huang
165,12936,12936,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"University of Washington, Division of Pulmonary, Critical Care, and Sleep Medicine, WA, United States of America",Washington,US-WA,pub.1103950035,ur.01335117465.99,Sharukh,Lokhandwala,2018,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Sharukh Lokhandwala
166,13083,13083,New Brunswick,5101717.0,United States,US,grid.430387.b,"Rutgers, The State University of New Jersey","Department of Medicinal Chemistry, Ernest Mario School of Pharmacy, Rutgers, The State University of New Jersey, 160 Frelinghuysen Road, Piscataway, New Jersey, 08854, United States",New Jersey,US-NJ,pub.1084821062,ur.014015017647.63,Longqin,Hu,2017,,,High income,4.0,"Rutgers, the State University of New Jersey",Not Minority,Pub 4yr,Not Minority,AANAPISI & HSI,Not Minority,Longqin Hu
167,13084,13084,New Brunswick,5101717.0,United States,US,grid.430387.b,"Rutgers, The State University of New Jersey","Department of Genetics, Rutgers, The State University of New Jersey, 145 Bevier Road, Piscataway, New Jersey, 08854, United States",New Jersey,US-NJ,pub.1084821062,ur.0677155436.33,Amrik,Sahota,2017,male,0.0,High income,4.0,"Rutgers, the State University of New Jersey",Not Minority,Pub 4yr,Not Minority,AANAPISI & HSI,Not Minority,Amrik Sahota
168,13106,13106,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"Division of General Internal Medicine, University of Washington School of Medicine, Seattle, WA, USA",Washington,US-WA,pub.1086009344,ur.012222307333.26,Grant,Fletcher,2017,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Grant Fletcher
170,13217,13217,Washington D.C.,4140963.0,United States,US,grid.257127.4,Howard University,"Department of Anatomy, Howard University College of Medicine, Washington, DC 20059, USA",District of Columbia,US-DC,pub.1011309709,ur.01140142741.39,Julia L.,Molnar,2015,female,1.0,High income,4.0,Howard University,Howard University,Pri 4yr,Private 4yr,HBCU,HBCU,Julia L. Molnar
171,13394,13394,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"Department of Epidemiology, University of Washington, Seattle, WA, USA",Washington,US-WA,pub.1019691504,,Atar,Baer,2011,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Atar Baer
172,13397,13397,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"Department of Epidemiology, University of Washington, Seattle, WA, USA",Washington,US-WA,pub.1019691504,ur.01144666252.24,Jeffrey,Duchin,2011,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Jeffrey Duchin
173,13473,13473,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"Clinical Informatics Research Group, University of Washington, Seattle, WA, USA",Washington,US-WA,pub.1019691504,ur.01262006364.12,Paul,Bugni,2011,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Paul Bugni
174,13743,13743,Santa Barbara,5392952.0,United States,US,grid.133342.4,"University of California, Santa Barbara","University of California-Santa Barbara, Santa Barbara, CA, USA",California,US-CA,pub.1019691504,ur.012162213305.75,Michael,Ludkovski,2011,male,0.0,High income,4.0,"University of California, Santa Barbara",Not Minority,Pub 4yr,Not Minority,HSI,Not Minority,Michael Ludkovski
175,13749,13749,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"University of Washington, Seattle, WA, USA",Washington,US-WA,pub.1019691504,,Ian,Painter,2011,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Ian Painter
177,13752,13752,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"University of Washington, Shoreline, WA, USA",Washington,US-WA,pub.1019691504,ur.0665744477.96,Bill,Lober,2011,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Bill Lober
179,13754,13754,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"University of Washington, Seattle, WA, USA",Washington,US-WA,pub.1019691504,,Julie,Eaton,2011,female,1.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Julie Eaton
180,13756,13756,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"University of Washington, Seattle, WA, USA",Washington,US-WA,pub.1019691504,ur.0720277600.40,Debra,Revere,2011,female,1.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Debra Revere
181,13757,13757,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"University of Washington, Seattle, WA, USA",Washington,US-WA,pub.1019691504,ur.0653077035.52,William,Lober,2011,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,William Lober
186,13792,13792,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"Department of Epidemiology, University of Washington, Seattle, WA, USA",Washington,US-WA,pub.1019691504,ur.0607232260.83,Carla,Rodriguez,2011,female,1.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Carla Rodriguez
187,13793,13793,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"Department of Epidemiology, University of Washington, Seattle, WA, USA",Washington,US-WA,pub.1019691504,ur.01353410546.74,Janet,Baseman,2011,female,1.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Janet Baseman
188,13794,13794,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"Department of Epidemiology, University of Washington, Seattle, WA, USA",Washington,US-WA,pub.1019691504,ur.01142564351.24,Danielle,Zerr,2011,female,1.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Danielle Zerr
189,13796,13796,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"Department of Epidemiology, University of Washington, Seattle, WA, USA",Washington,US-WA,pub.1019691504,ur.0721151244.37,Janet,Englund,2011,female,1.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Janet Englund
192,13801,13801,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"Department of Epidemiology, University of Washington, Seattle, WA, USA",Washington,US-WA,pub.1019691504,ur.0651670140.82,Thomas,Koepsell,2011,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Thomas Koepsell
193,13802,13802,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"Department of Epidemiology, University of Washington, Seattle, WA, USA",Washington,US-WA,pub.1019691504,,David,Yanez,2011,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,David Yanez
195,13862,13862,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"Institute for health metrics and evaluation, University of Washington, Seattle, WA, USA",Washington,US-WA,pub.1019691504,ur.01240612057.51,Mayuko,Takayama,2011,female,1.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Mayuko Takayama
196,13864,13864,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"Institute for health metrics and evaluation, University of Washington, Seattle, WA, USA",Washington,US-WA,pub.1019691504,,Catherine,Wetmore,2011,female,1.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Catherine Wetmore
197,13865,13865,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"Institute for health metrics and evaluation, University of Washington, Seattle, WA, USA",Washington,US-WA,pub.1019691504,ur.01004203213.05,Ali,Mokdad,2011,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Ali Mokdad
201,2502,2502,Austin,4671654.0,United States,US,grid.89336.37,The University of Texas at Austin,"The University of Texas at Austin, Austin, TX, USA",Texas,US-TX,pub.1151189617,ur.010151036061.80,Gregory,Holste,2022,male,0.0,High income,4.0,Not Minority,The University of Texas at Austin,Not Minority,Public 4yr,Not Minority,AANAPISI,Gregory Holste
202,2503,2503,Austin,4671654.0,United States,US,grid.89336.37,The University of Texas at Austin,"The University of Texas at Austin, Austin, TX, USA",Texas,US-TX,pub.1151189617,ur.014505502314.52,Song,Wang,2022,male,0.0,High income,4.0,Not Minority,The University of Texas at Austin,Not Minority,Public 4yr,Not Minority,AANAPISI,Song Wang
203,2504,2504,College Station,4682464.0,United States,US,grid.264756.4,Texas A&M University,"Texas A &M University, College Station, TX, USA",Texas,US-TX,pub.1151189617,ur.07725441503.53,Ziyu,Jiang,2022,male,0.0,High income,4.0,Texas A&M University - Corpus Christi,Texas A&M University-Central Texas,Pub 4yr,Public 4yr,HSI,HSI,Ziyu Jiang
204,2509,2509,Austin,4671654.0,United States,US,grid.89336.37,The University of Texas at Austin,"The University of Texas at Austin, Austin, TX, USA",Texas,US-TX,pub.1151189617,ur.01154111267.11,Zhangyang,Wang,2022,male,0.0,High income,4.0,Not Minority,The University of Texas at Austin,Not Minority,Public 4yr,Not Minority,AANAPISI,Zhangyang Wang
206,3098,3098,New York,5128581.0,United States,US,grid.264091.8,St. John's University,"Collins College of Professional Studies, Division of Computer Science, Mathematics and Science, St. Johns University New York, New York, USA",New York,US-NY,pub.1154093281,ur.011256344060.31,Syed Ahmad Chan,Bukhari,2022,male,0.0,High income,4.0,Not Minority,St. John's University-New York,Not Minority,Private 4yr,Not Minority,AANAPISI,Syed Ahmad Chan Bukhari
212,4753,4753,Austin,4671654.0,United States,US,grid.89336.37,The University of Texas at Austin,"School of Information, The University of Texas at Austin, Austin, USA",Texas,US-TX,pub.1150860760,ur.010501507403.57,Ying,Ding,2022,female,1.0,High income,4.0,Not Minority,The University of Texas at Austin,Not Minority,Public 4yr,Not Minority,AANAPISI,Ying Ding
213,4843,4843,Austin,4671654.0,United States,US,grid.89336.37,The University of Texas at Austin,"McCombs School of Business, The University of Texas at Austin, 78712, Austin, TX, USA",Texas,US-TX,pub.1148219204,ur.0653167647.95,Mingyuan,Zhou,2022,male,0.0,High income,4.0,Not Minority,The University of Texas at Austin,Not Minority,Public 4yr,Not Minority,AANAPISI,Mingyuan Zhou
