,Unnamed: 0,aff_city,aff_city_id,aff_country,aff_country_code,aff_id,aff_name,aff_raw_affiliation,aff_state,aff_state_code,pub_id,researcher_id,first_name,last_name,year,gender,gender_ints,income_class,income_class_num,isMinority_2020,isMinority_2022,Type2020,Type2022,MSI Type2020,MSI Type2022
10568,10568,Cambridge,4931972.0,United States,US,grid.116068.8,Massachusetts Institute of Technology,"MIT AgeLab, Massachusetts Institute of Technology, Cambridge, MA, USA",Massachusetts,US-MA,pub.1135454332,ur.010323165237.03,Martina,Raue,2021,female,1.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10569,10569,Boston,4930956.0,United States,US,grid.239424.a,Boston Medical Center,"Boston Medical Center, Boston, MA, USA",Massachusetts,US-MA,pub.1135454332,,Alexander,Merritt,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10570,10570,Boston,4930956.0,United States,US,grid.239395.7,Beth Israel Deaconess Medical Center,"Department of Radiology, Beth Israel Deaconess Medical Center, Boston, MA, USA",Massachusetts,US-MA,pub.1135454332,ur.016123516535.03,Seth J.,Berkowitz,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10573,10573,Cambridge,4931972.0,United States,US,grid.116068.8,Massachusetts Institute of Technology,"MIT AgeLab, Massachusetts Institute of Technology, Cambridge, MA, USA",Massachusetts,US-MA,pub.1135454332,ur.0650154633.08,Joseph F.,Coughlin,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10574,10574,Cambridge,4931972.0,United States,US,grid.116068.8,Massachusetts Institute of Technology,"MIT Computer Science & Artificial Intelligence Lab, Massachusetts Institute of Technology, Cambridge, MA, USA",Massachusetts,US-MA,pub.1135454332,ur.01346667661.22,John V.,Guttag,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10579,10579,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"Industrial and Systems Engineering, University of Washington, Seattle, United States. Electronic address: ahamza@uw.edu.",Washington,US-WA,pub.1135447359,ur.011200640773.70,Ameer Hamza,Shakur,2021,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI
10580,10580,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"Industrial and Systems Engineering, University of Washington, Seattle, United States. Electronic address: shuaih@uw.edu.",Washington,US-WA,pub.1135447359,ur.01100536446.50,Shuai,Huang,2021,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI
10581,10581,College Station,4682464.0,United States,US,grid.264756.4,Texas A&M University,"Electrical and Computer Engineering, Texas A&M University, United States. Electronic address: xqian@tamu.edu.",Texas,US-TX,pub.1135447359,ur.01041725044.17,Xiaoning,Qian,2021,male,0.0,High income,4.0,Texas A&M University - Corpus Christi,Texas A&M University-Central Texas,Pub 4yr,Public 4yr,HSI,HSI
10593,10593,Cambridge,4931972.0,United States,US,grid.413735.7,Harvard–MIT Division of Health Sciences and Technology,"Laboratory for Computational Physiology, Harvard–MIT Division of Health Sciences & Technology, Cambridge, MA, USA",Massachusetts,US-MA,pub.1135441376,ur.012522640251.38,Ryan,Kindle,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10594,10594,Boston,4930956.0,United States,US,grid.239395.7,Beth Israel Deaconess Medical Center,"Division of Pulmonary, Critical Care and Sleep Medicine, Beth Israel Deaconess Medical Center, Boston, MA, USA",Massachusetts,US-MA,pub.1135441376,ur.012522640251.38,Ryan,Kindle,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10595,10595,Cambridge,4931972.0,United States,US,grid.413735.7,Harvard–MIT Division of Health Sciences and Technology,"Laboratory for Computational Physiology, Harvard–MIT Division of Health Sciences & Technology, Cambridge, MA, USA",Massachusetts,US-MA,pub.1135441376,ur.01144416340.69,Leo,Celi,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10596,10596,Boston,4930956.0,United States,US,grid.239395.7,Beth Israel Deaconess Medical Center,"Division of Pulmonary, Critical Care and Sleep Medicine, Beth Israel Deaconess Medical Center, Boston, MA, USA",Massachusetts,US-MA,pub.1135441376,ur.01144416340.69,Leo,Celi,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10597,10597,Cambridge,4931972.0,United States,US,grid.38142.3c,Harvard University,"Department of Biostatistics Harvard T.H, Chan School of Public Health, Boston, MA, USA",Massachusetts,US-MA,pub.1135441376,ur.01144416340.69,Leo,Celi,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10607,10607,Cambridge,4931972.0,United States,US,grid.116068.8,Massachusetts Institute of Technology,"Laboratory for Computational Physiology, Massachusetts Institute of Technology, Cambridge, MA, USA",Massachusetts,US-MA,pub.1135363716,ur.01030075716.32,Po-Chih,Kuo,2021,,,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10609,10609,Cambridge,4931972.0,United States,US,grid.38142.3c,Harvard University,"Department of Biomedical Informatics, Harvard Medical School, Boston, MA, USA",Massachusetts,US-MA,pub.1135363716,,Cheng Che,Tsai,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10611,10611,San Jose,5392171.0,United States,US,grid.481551.c,IBM Research - Almaden,"IBM Research, San Jose, CA, USA",California,US-CA,pub.1135363716,ur.0600052473.81,Alexandros,Karargyris,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10612,10612,Cambridge,4931972.0,United States,US,grid.116068.8,Massachusetts Institute of Technology,"Laboratory for Computational Physiology, Massachusetts Institute of Technology, Cambridge, MA, USA",Massachusetts,US-MA,pub.1135363716,ur.01030341314.37,Tom J.,Pollard,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10613,10613,Cambridge,4931972.0,United States,US,grid.116068.8,Massachusetts Institute of Technology,"Laboratory for Computational Physiology, Massachusetts Institute of Technology, Cambridge, MA, USA",Massachusetts,US-MA,pub.1135363716,ur.01116640514.39,Alistair E. W.,Johnson,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10614,10614,Cambridge,4931972.0,United States,US,grid.116068.8,Massachusetts Institute of Technology,"Laboratory for Computational Physiology, Massachusetts Institute of Technology, Cambridge, MA, USA",Massachusetts,US-MA,pub.1135363716,ur.01144416340.69,Leo Anthony,Celi,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10615,10615,Boston,4930956.0,United States,US,grid.239395.7,Beth Israel Deaconess Medical Center,"Division of Pulmonary Critical Care and Sleep Medicine, Beth Israel Deaconess Medical Center, Boston, MA, USA",Massachusetts,US-MA,pub.1135363716,ur.01144416340.69,Leo Anthony,Celi,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10616,10616,Cambridge,4931972.0,United States,US,grid.38142.3c,Harvard University,"Department of Biostatistics, Harvard T.H. Chan School of Public Health, Boston, MA, USA",Massachusetts,US-MA,pub.1135363716,ur.01144416340.69,Leo Anthony,Celi,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10651,10651,Cambridge,4931972.0,United States,US,grid.116068.8,Massachusetts Institute of Technology,Massachusetts Institute of Technology,Massachusetts,US-MA,pub.1135137765,ur.0667520412.14,Matthew,McDermott,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10652,10652,Cambridge,4931972.0,United States,US,grid.116068.8,Massachusetts Institute of Technology,Massachusetts Institute of Technology,Massachusetts,US-MA,pub.1135137765,ur.07512776273.02,Irene,Chen,2021,female,1.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10658,10658,Salt Lake City,5780993.0,United States,US,grid.223827.e,University of Utah,"Department of Biomedical Informatics, University of Utah, Salt Lake City, UT, United States of America",Utah,US-UT,pub.1135137687,ur.010115723261.80,Siru,Liu,2021,female,1.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10697,10697,Stanford,5398563.0,United States,US,grid.168010.e,Stanford University,"Department of Bioengineering, Stanford University, Stanford, 94305, USA",California,US-CA,pub.1134989969,ur.07762014501.93,Xianghao,Zhan,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10698,10698,Stanford,5398563.0,United States,US,grid.168010.e,Stanford University,"Center for Biomedical Informatics Research, Stanford University, Stanford, 94305, USA",California,US-CA,pub.1134989969,ur.0726161660.41,Marie,Humbert-Droz,2021,female,1.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10699,10699,Stanford,5398563.0,United States,US,grid.168010.e,Stanford University,"Center for Biomedical Informatics Research, Stanford University, Stanford, 94305, USA",California,US-CA,pub.1134989969,ur.011272651771.61,Pritam,Mukherjee,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10700,10700,Stanford,5398563.0,United States,US,grid.168010.e,Stanford University,"Center for Biomedical Informatics Research, Stanford University, Stanford, 94305, USA",California,US-CA,pub.1134989969,ur.01167045461.66,Olivier,Gevaert,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10701,10701,Riverside,5387877.0,United States,US,grid.266097.c,"University of California, Riverside","Department of Internal Medicine, University of California, Riverside, California CA, USA",California,US-CA,pub.1134962170,ur.011652047631.33,Matthew,Schrader,2021,male,0.0,High income,4.0,"University of California, Riverside",Not Minority,Pub 4yr,Not Minority,AANAPISI & HSI,Not Minority
10702,10702,Loma Linda,5367696.0,United States,US,grid.43582.38,Loma Linda University,"Department of Medicine, Loma Linda University Health, Loma Linda, California CA, USA",California,US-CA,pub.1134962170,ur.01041225245.31,Matheni,Sathananthan,2021,male,0.0,High income,4.0,Not Minority,Loma Linda University,Not Minority,Private 4yr,Not Minority,AANAPISI
10703,10703,Loma Linda,5367696.0,United States,US,grid.43582.38,Loma Linda University,"Department of Medicine, Loma Linda University Health, Loma Linda, California CA, USA",California,US-CA,pub.1134962170,ur.01263752161.15,Niranjan,Jeganathan,2021,male,0.0,High income,4.0,Not Minority,Loma Linda University,Not Minority,Private 4yr,Not Minority,AANAPISI
10742,10742,Cambridge,4931972.0,United States,US,grid.38142.3c,Harvard University,"Department of Biostatistics, Harvard T.H. Chan School of Public Health, Boston, MA, USA, 02115",Massachusetts,US-MA,pub.1134744088,ur.013164311453.16,Heather,Mattie,2021,female,1.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10743,10743,Atlanta,4180439.0,United States,US,grid.189967.8,Emory University,"Interventional Radiology & Informatics, Department of Radiology & Imaging Sciences, Emory University, 1364 Clifton Rd NE Suite AG08 Atlanta, GA 30322",Georgia,US-GA,pub.1134744088,ur.0674034704.57,Judy Wawira,Gichoya,2021,female,1.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10744,10744,Charlottesville,4752031.0,United States,US,grid.27755.32,University of Virginia,"Departments of Anesthesiology and Neurosurgery, and the Center for Advanced Medical Analytics, University of Virginia School of Medicine, Charlottesville, VA, 22908",Virginia,US-VA,pub.1134744088,ur.01274417164.11,David J.,Stone,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10745,10745,Cambridge,4931972.0,United States,US,grid.116068.8,Massachusetts Institute of Technology,"Laboratory for Computational Physiology, Massachusetts Institute of Technology, Cambridge, MA, USA, 20139",Massachusetts,US-MA,pub.1134744088,ur.01144416340.69,Leo Anthony,Celi,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10746,10746,Boston,4930956.0,United States,US,grid.239395.7,Beth Israel Deaconess Medical Center,"Division of Pulmonary, Critical Care and Sleep Medicine, Beth Israel Deaconess Medical Center, Boston, MA, USA, 02215",Massachusetts,US-MA,pub.1134744088,ur.01144416340.69,Leo Anthony,Celi,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10747,10747,Cambridge,4931972.0,United States,US,grid.38142.3c,Harvard University,"Department of Biostatistics, Harvard T.H. Chan School of Public Health, Boston, MA, USA, 02115",Massachusetts,US-MA,pub.1134744088,ur.01144416340.69,Leo Anthony,Celi,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10755,10755,Boston,4930956.0,United States,US,grid.239395.7,Beth Israel Deaconess Medical Center,"Department of Internal Medicine, Beth Israel Deaconess Medical Center, Boston, Massachusetts, USA",Massachusetts,US-MA,pub.1134667237,ur.015605714173.34,Daniel J,Stein,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10759,10759,Cambridge,4931972.0,United States,US,grid.116068.8,Massachusetts Institute of Technology,"Institute for Data, Systems, and Society, Massachusetts Institute of Technology, Cambridge, Massachusetts, USA",Massachusetts,US-MA,pub.1134667237,ur.010031010443.45,Stan,Finkelstein,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10760,10760,Boston,4930956.0,United States,US,grid.239395.7,Beth Israel Deaconess Medical Center,"Division of Clinical Informatics, Beth Israel Deaconess Medical Center, Boston, MA, USA",Massachusetts,US-MA,pub.1134667237,ur.010031010443.45,Stan,Finkelstein,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10764,10764,Cambridge,4931972.0,United States,US,grid.413735.7,Harvard–MIT Division of Health Sciences and Technology,"Laboratory for Computational Physiology, Harvard-MIT Division of Health Sciences and Technology, Cambridge, Massachusetts, USA",Massachusetts,US-MA,pub.1134667237,ur.01144416340.69,Leo Anthony,Celi,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10765,10765,Boston,4930956.0,United States,US,grid.239395.7,Beth Israel Deaconess Medical Center,"Division of Pulmonary Critical Care and Sleep Medicine, Beth Israel Deaconess Medical Center, Boston, Massachusetts, USA",Massachusetts,US-MA,pub.1134667237,ur.01144416340.69,Leo Anthony,Celi,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10772,10772,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"Dept. of Industrial and Systems Engineering, University of Washington, Seattle, WA, USA",Washington,US-WA,pub.1137774823,ur.011200640773.70,Ameer Hamza,Shakur,2021,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI
10773,10773,College Station,4682464.0,United States,US,grid.264756.4,Texas A&M University,"Dept. of Electrical and Computer Engineering, Texas A&M University, College Station, TX, USA",Texas,US-TX,pub.1137774823,ur.01041725044.17,Xiaoning,Qian,2021,male,0.0,High income,4.0,Texas A&M University - Corpus Christi,Texas A&M University-Central Texas,Pub 4yr,Public 4yr,HSI,HSI
10774,10774,Austin,4671654.0,United States,US,grid.89336.37,The University of Texas at Austin,"Dept. of Electrical and Computer Engineering, The University of Texas at Austin, Austin, TX, USA",Texas,US-TX,pub.1137774823,ur.01154111267.11,Zhangyang,Wang,2021,male,0.0,High income,4.0,Not Minority,The University of Texas at Austin,Not Minority,Public 4yr,Not Minority,AANAPISI
10775,10775,College Station,4682464.0,United States,US,grid.264756.4,Texas A&M University,"Dept. of Computer Science and Engineering, Texas A&M University, College Station, TX, USA",Texas,US-TX,pub.1137774823,ur.0703673244.61,Bobak,Mortazavi,2021,male,0.0,High income,4.0,Texas A&M University - Corpus Christi,Texas A&M University-Central Texas,Pub 4yr,Public 4yr,HSI,HSI
10776,10776,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"Dept. of Industrial and Systems Engineering, University of Washington, Seattle, WA, USA",Washington,US-WA,pub.1137774823,ur.01100536446.50,Shuai,Huang,2021,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI
10786,10786,San Francisco,5391959.0,United States,US,,"Salesforce AI Research, San Francisco, CA, USA","Salesforce AI Research, San Francisco, CA, USA",California,US-CA,pub.1134427256,ur.01103030113.57,Andre,Esteva,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10787,10787,Mountain View,5375480.0,United States,US,grid.420451.6,Google (United States),"Google Research, Mountain View, CA, USA",California,US-CA,pub.1134427256,ur.015137737013.50,Katherine,Chou,2021,female,1.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10788,10788,Stanford,5398563.0,United States,US,grid.168010.e,Stanford University,"Stanford University, Stanford, CA, USA",California,US-CA,pub.1134427256,ur.07667644035.47,Serena,Yeung,2021,female,1.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10789,10789,San Francisco,5391959.0,United States,US,,"Salesforce AI Research, San Francisco, CA, USA","Salesforce AI Research, San Francisco, CA, USA",California,US-CA,pub.1134427256,ur.013335605375.64,Nikhil,Naik,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10790,10790,San Francisco,5391959.0,United States,US,,"Salesforce AI Research, San Francisco, CA, USA","Salesforce AI Research, San Francisco, CA, USA",California,US-CA,pub.1134427256,ur.016050514733.25,Ali,Madani,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10791,10791,Stanford,5398563.0,United States,US,grid.168010.e,Stanford University,"Stanford University, Stanford, CA, USA",California,US-CA,pub.1134427256,,Ali,Mottaghi,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10792,10792,Mountain View,5375480.0,United States,US,grid.420451.6,Google (United States),"Google Research, Mountain View, CA, USA",California,US-CA,pub.1134427256,ur.010231520517.02,Yun,Liu,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10793,10793,San Diego,5391811.0,United States,US,grid.214007.0,Scripps Research Institute,"Scripps Research Translational Institute, La Jolla, CA, USA",California,US-CA,pub.1134427256,ur.0731336524.18,Eric,Topol,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10794,10794,Mountain View,5375480.0,United States,US,grid.420451.6,Google (United States),"Google Research, Mountain View, CA, USA",California,US-CA,pub.1134427256,ur.015361770543.13,Jeff,Dean,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10795,10795,San Francisco,5391959.0,United States,US,,"Salesforce AI Research, San Francisco, CA, USA","Salesforce AI Research, San Francisco, CA, USA",California,US-CA,pub.1134427256,ur.015373233411.17,Richard,Socher,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10796,10796,Boston,4930956.0,United States,US,grid.239395.7,Beth Israel Deaconess Medical Center,"Department of Radiology, Beth Israel Deaconess Medical Center, Harvard Medical School, 330 Brookline Ave, Boston, MA 02215 (S.H., S.J.B.); Department of Electrical Engineering and Computer Science, Massachusetts Institute of Technology, Cambridge, Mass (R.L., P.G.); and Clinical Informatics Solutions and Services, Philips Research, Cambridge, Mass (X.W., S.D.).",Massachusetts,US-MA,pub.1134402302,ur.0740725405.32,Steven,Horng,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10797,10797,Cambridge,4931972.0,United States,US,grid.38142.3c,Harvard University,"Department of Radiology, Beth Israel Deaconess Medical Center, Harvard Medical School, 330 Brookline Ave, Boston, MA 02215 (S.H., S.J.B.); Department of Electrical Engineering and Computer Science, Massachusetts Institute of Technology, Cambridge, Mass (R.L., P.G.); and Clinical Informatics Solutions and Services, Philips Research, Cambridge, Mass (X.W., S.D.).",Massachusetts,US-MA,pub.1134402302,ur.0740725405.32,Steven,Horng,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10799,10799,Boston,4930956.0,United States,US,grid.239395.7,Beth Israel Deaconess Medical Center,"Department of Radiology, Beth Israel Deaconess Medical Center, Harvard Medical School, 330 Brookline Ave, Boston, MA 02215 (S.H., S.J.B.); Department of Electrical Engineering and Computer Science, Massachusetts Institute of Technology, Cambridge, Mass (R.L., P.G.); and Clinical Informatics Solutions and Services, Philips Research, Cambridge, Mass (X.W., S.D.).",Massachusetts,US-MA,pub.1134402302,ur.07763333203.33,Ruizhi,Liao,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10800,10800,Cambridge,4931972.0,United States,US,grid.38142.3c,Harvard University,"Department of Radiology, Beth Israel Deaconess Medical Center, Harvard Medical School, 330 Brookline Ave, Boston, MA 02215 (S.H., S.J.B.); Department of Electrical Engineering and Computer Science, Massachusetts Institute of Technology, Cambridge, Mass (R.L., P.G.); and Clinical Informatics Solutions and Services, Philips Research, Cambridge, Mass (X.W., S.D.).",Massachusetts,US-MA,pub.1134402302,ur.07763333203.33,Ruizhi,Liao,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10802,10802,Boston,4930956.0,United States,US,grid.239395.7,Beth Israel Deaconess Medical Center,"Department of Radiology, Beth Israel Deaconess Medical Center, Harvard Medical School, 330 Brookline Ave, Boston, MA 02215 (S.H., S.J.B.); Department of Electrical Engineering and Computer Science, Massachusetts Institute of Technology, Cambridge, Mass (R.L., P.G.); and Clinical Informatics Solutions and Services, Philips Research, Cambridge, Mass (X.W., S.D.).",Massachusetts,US-MA,pub.1134402302,,Xin,Wang,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10803,10803,Cambridge,4931972.0,United States,US,grid.38142.3c,Harvard University,"Department of Radiology, Beth Israel Deaconess Medical Center, Harvard Medical School, 330 Brookline Ave, Boston, MA 02215 (S.H., S.J.B.); Department of Electrical Engineering and Computer Science, Massachusetts Institute of Technology, Cambridge, Mass (R.L., P.G.); and Clinical Informatics Solutions and Services, Philips Research, Cambridge, Mass (X.W., S.D.).",Massachusetts,US-MA,pub.1134402302,,Xin,Wang,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10805,10805,Boston,4930956.0,United States,US,grid.239395.7,Beth Israel Deaconess Medical Center,"Department of Radiology, Beth Israel Deaconess Medical Center, Harvard Medical School, 330 Brookline Ave, Boston, MA 02215 (S.H., S.J.B.); Department of Electrical Engineering and Computer Science, Massachusetts Institute of Technology, Cambridge, Mass (R.L., P.G.); and Clinical Informatics Solutions and Services, Philips Research, Cambridge, Mass (X.W., S.D.).",Massachusetts,US-MA,pub.1134402302,ur.012247011615.47,Sandeep,Dalal,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10806,10806,Cambridge,4931972.0,United States,US,grid.38142.3c,Harvard University,"Department of Radiology, Beth Israel Deaconess Medical Center, Harvard Medical School, 330 Brookline Ave, Boston, MA 02215 (S.H., S.J.B.); Department of Electrical Engineering and Computer Science, Massachusetts Institute of Technology, Cambridge, Mass (R.L., P.G.); and Clinical Informatics Solutions and Services, Philips Research, Cambridge, Mass (X.W., S.D.).",Massachusetts,US-MA,pub.1134402302,ur.012247011615.47,Sandeep,Dalal,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10808,10808,Boston,4930956.0,United States,US,grid.239395.7,Beth Israel Deaconess Medical Center,"Department of Radiology, Beth Israel Deaconess Medical Center, Harvard Medical School, 330 Brookline Ave, Boston, MA 02215 (S.H., S.J.B.); Department of Electrical Engineering and Computer Science, Massachusetts Institute of Technology, Cambridge, Mass (R.L., P.G.); and Clinical Informatics Solutions and Services, Philips Research, Cambridge, Mass (X.W., S.D.).",Massachusetts,US-MA,pub.1134402302,ur.01063147411.23,Polina,Golland,2021,female,1.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10809,10809,Cambridge,4931972.0,United States,US,grid.38142.3c,Harvard University,"Department of Radiology, Beth Israel Deaconess Medical Center, Harvard Medical School, 330 Brookline Ave, Boston, MA 02215 (S.H., S.J.B.); Department of Electrical Engineering and Computer Science, Massachusetts Institute of Technology, Cambridge, Mass (R.L., P.G.); and Clinical Informatics Solutions and Services, Philips Research, Cambridge, Mass (X.W., S.D.).",Massachusetts,US-MA,pub.1134402302,ur.01063147411.23,Polina,Golland,2021,female,1.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10811,10811,Boston,4930956.0,United States,US,grid.239395.7,Beth Israel Deaconess Medical Center,"Department of Radiology, Beth Israel Deaconess Medical Center, Harvard Medical School, 330 Brookline Ave, Boston, MA 02215 (S.H., S.J.B.); Department of Electrical Engineering and Computer Science, Massachusetts Institute of Technology, Cambridge, Mass (R.L., P.G.); and Clinical Informatics Solutions and Services, Philips Research, Cambridge, Mass (X.W., S.D.).",Massachusetts,US-MA,pub.1134402302,ur.016123516535.03,Seth J,Berkowitz,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10812,10812,Cambridge,4931972.0,United States,US,grid.38142.3c,Harvard University,"Department of Radiology, Beth Israel Deaconess Medical Center, Harvard Medical School, 330 Brookline Ave, Boston, MA 02215 (S.H., S.J.B.); Department of Electrical Engineering and Computer Science, Massachusetts Institute of Technology, Cambridge, Mass (R.L., P.G.); and Clinical Informatics Solutions and Services, Philips Research, Cambridge, Mass (X.W., S.D.).",Massachusetts,US-MA,pub.1134402302,ur.016123516535.03,Seth J,Berkowitz,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10831,10831,Silver Spring,4369596.0,United States,US,grid.417587.8,United States Food and Drug Administration,"Office of the Commissioner, Food and Drug Administration (FDA), Silver Spring, MD, USA",Maryland,US-MD,pub.1134327117,ur.0636465241.59,Roselie A.,Bright,2021,female,1.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10832,10832,Laurel,4360369.0,United States,US,grid.483503.9,Center for Veterinary Medicine,"Center for Veterinary Medicine, FDA, Rockville, MD, USA",Maryland,US-MD,pub.1134327117,ur.016457262455.73,Susan J.,Bright-Ponte,2021,female,1.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
10833,10833,Laurel,4360369.0,United States,US,grid.483503.9,Center for Veterinary Medicine,"Center for Veterinary Medicine, FDA, Rockville, MD, USA",Maryland,US-MD,pub.1134327117,ur.012121260044.15,Lee Anne,Palmer,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
